Do,sigun,myeon,ri,region_symbol,x_coordinate_1st,y_coordinate_1st,dbh_3rd,height_3rd,crown_width_leftright_2nd,crown_width_updown_2nd,crown_class_3rd
강원도,양구군,남면,두무리,북부01,5.6,0.6,17.5,14.0,4.7,4.2,준우세목
강원도,양구군,남면,두무리,북부01,18.9,6.7,28.1,20.2,7.5,6.4,우세목
강원도,양구군,남면,두무리,북부01,12.0,4.8,24.2,18.1,5.8,6.7,우세목
강원도,양구군,남면,두무리,북부01,0.7,12.2,24.2,17.6,5.8,5.8,준우세목
강원도,양구군,남면,두무리,북부01,2.5,10.1,24.3,17.1,10.9,5.3,준우세목
강원도,양구군,남면,두무리,북부01,4.2,11.7,23.0,15.4,5.7,4.5,준우세목
강원도,양구군,남면,두무리,북부01,6.8,9.0,30.2,19.5,5.9,6.5,우세목
강원도,양구군,남면,두무리,북부01,11.7,10.4,22.2,14.7,5.2,5.3,준우세목
강원도,양구군,남면,두무리,북부01,3.5,19.2,28.8,20.2,6.4,8.4,우세목
강원도,양구군,남면,두무리,북부01,0.3,19.0,28.5,18.8,6.6,5.7,준우세목
강원도,양구군,남면,두무리,북부02,14.8,0.5,23.3,13.1,3.3,6.5,준우세목
강원도,양구군,남면,두무리,북부02,20.0,0,25.0,16.1,3.5,4.8,우세목
강원도,양구군,남면,두무리,북부02,8.9,4.6,27.4,15.0,3.6,4.6,우세목
강원도,양구군,남면,두무리,북부02,4.5,2.6,19.9,12.9,3,5.7,준우세목
강원도,양구군,남면,두무리,북부02,3.6,5.0,10.4,7.1,2.9,3.9,피압목
강원도,양구군,남면,두무리,북부02,11.6,10.6,30.6,18.0,5.6,7,우세목
강원도,양구군,남면,두무리,북부02,15.4,10.6,25.4,16.8,3.4,3.9,우세목
강원도,양구군,남면,두무리,북부02,15.9,14.1,39.8,18.8,5.1,7.6,우세목
강원도,양구군,남면,두무리,북부02,0.5,19.5,36.6,13.0,6.3,6.5,우세목
강원도,양구군,남면,두무리,북부02,9.7,19.1,21.8,14.3,3.9,3.3,준우세목
강원도,화천군,간동면,방천리,북부03,8.1,2.4,14.2,12.7,2.4,3.6,중간목
강원도,화천군,간동면,방천리,북부03,7.7,5.3,16.1,14.0,2.2,2.3,중간목
강원도,화천군,간동면,방천리,북부03,5.8,4.9,12.7,10.5,3.5,3.3,피압목
강원도,화천군,간동면,방천리,북부03,0.3,10.4,15.3,14.0,3.6,3.4,중간목
강원도,화천군,간동면,방천리,북부03,6.7,10.2,27.1,12.1,6.4,7.4,우세목
강원도,화천군,간동면,방천리,북부03,8.9,12.1,19.9,14.0,2.4,5.1,우세목
강원도,화천군,간동면,방천리,북부03,13.4,6.7,23.0,15.9,3.9,4.7,우세목
강원도,화천군,간동면,방천리,북부03,19.4,7.8,17.6,13.1,2.4,2.9,준우세목
강원도,화천군,간동면,방천리,북부03,17.7,9.8,20.9,12.9,4.6,4.1,준우세목
강원도,화천군,간동면,방천리,북부03,19.1,11.9,10.2,10.0,2.9,3.4,피압목
강원도,화천군,간동면,방천리,북부03,13.4,13.2,25.8,15.2,4.3,5.6,우세목
강원도,화천군,간동면,방천리,북부03,8.4,15.2,14.4,11.9,2.3,4.8,중간목
강원도,화천군,간동면,방천리,북부03,8.9,18.7,22.1,15.2,3.9,4.7,준우세목
강원도,화천군,간동면,방천리,북부03,11.7,18.6,28.0,17.3,4.9,9.0,우세목
강원도,인제군,남면,남전리,북부04,2.0,2.5,28.4,17.4,6.1,3.8,우세목
강원도,인제군,남면,남전리,북부04,7.7,1.1,32.6,15.6,4.7,6.2,우세목
강원도,인제군,남면,남전리,북부04,7.7,1.9,25.8,15.9,4.8,5.3,우세목
강원도,인제군,남면,남전리,북부04,8.9,1.4,24.4,13.8,5.9,6.2,우세목
강원도,인제군,남면,남전리,북부04,7.7,4.1,18.2,13.0,3.4,4.7,준우세목
강원도,인제군,남면,남전리,북부04,0.7,7.8,36.0,20.2,8.8,6.4,우세목
강원도,인제군,남면,남전리,북부04,12.2,7.2,17.2,13.3,4.4,4.4,준우세목
강원도,인제군,남면,남전리,북부04,9.3,11.7,20.4,11.8,4.1,4.1,중간목
강원도,홍천군,홍천읍,성산리,북부05,0.2,0.4,17.4,16.4,3.4,4.2,준우세목
강원도,홍천군,홍천읍,성산리,북부05,9.9,1.2,27.4,19.0,4.4,6.3,준우세목
강원도,홍천군,홍천읍,성산리,북부05,10.9,2.1,15.6,14.9,2.7,4.2,중간목
강원도,홍천군,홍천읍,성산리,북부05,15.4,3.6,20.6,14.0,4.6,4.3,중간목
강원도,홍천군,홍천읍,성산리,북부05,12.3,6.2,26.5,16.0,2.8,5.7,우세목
강원도,홍천군,홍천읍,성산리,북부05,10.5,6.5,13.6,14.0,5.2,3.1,중간목
강원도,홍천군,홍천읍,성산리,북부05,4.6,7.1,12.4,14.0,1.8,1.7,피압목
강원도,홍천군,홍천읍,성산리,북부05,3.5,9.9,20.1,18.0,3.4,3.6,우세목
강원도,홍천군,홍천읍,성산리,북부05,2.0,10.5,22.1,19.6,3.7,3.2,우세목
강원도,홍천군,홍천읍,성산리,북부05,10.4,16.2,13.1,13.0,2.2,1.9,피압목
강원도,홍천군,홍천읍,성산리,북부05,13.1,11.3,36.5,18.6,4.7,7.2,우세목
강원도,홍천군,홍천읍,성산리,북부05,11.5,18.1,24.5,15.4,3.1,6.1,우세목
강원도,홍천군,홍천읍,성산리,북부05,17.1,15.2,20.0,17.0,3.7,4.4,준우세목
강원도,홍천군,홍천읍,상오안리,북부06,9.4,0.5,12.9,9.0,2.1,3.7,중간목
강원도,홍천군,홍천읍,상오안리,북부06,16.1,0.3,22.1,14.0,4.6,4.5,우세목
강원도,홍천군,홍천읍,상오안리,북부06,13.5,4.1,16.2,12.6,3.8,3.4,준우세목
강원도,홍천군,홍천읍,상오안리,북부06,5.5,3.8,18.0,11.3,4.9,4.9,중간목
강원도,홍천군,홍천읍,상오안리,북부06,0.5,2.7,23.7,12.0,6,6.3,우세목
강원도,홍천군,홍천읍,상오안리,북부06,15.1,10.8,25.9,16.4,4,4.3,우세목
강원도,홍천군,홍천읍,상오안리,북부06,7.7,16.2,33.9,19.6,8.8,9,우세목
강원도,홍천군,홍천읍,상오안리,북부06,4.0,14.8,19.5,15.3,5,4.3,준우세목
강원도,홍천군,홍천읍,상오안리,북부06,11.6,19.7,21.5,15.8,3.7,4.7,준우세목
강원도,홍천군,홍천읍,상오안리,북부06,19.4,19.5,30.5,20.0,6.1,6.9,우세목
강원도,춘천시,남산면,방하리,북부07,0.5,0.5,23.4,11.7,6.4,5.5,준우세목
강원도,춘천시,남산면,방하리,북부07,7.1,0.4,28.9,20.5,4.9,6.4,우세목
강원도,춘천시,남산면,방하리,북부07,6.4,2.0,27.4,20.0,4.8,6.8,우세목
강원도,춘천시,남산면,방하리,북부07,10.1,2.8,31.5,20.2,7.5,7.5,준우세목
강원도,춘천시,남산면,방하리,북부07,7.7,8.6,41.5,23.5,9.9,5,우세목
강원도,춘천시,남산면,방하리,북부07,3.2,6.3,17.7,15.8,3.5,3.6,중간목
강원도,춘천시,남산면,방하리,북부07,10.2,11.3,28.1,18.3,3.7,6.6,준우세목
강원도,춘천시,남산면,방하리,북부07,14.1,11.7,26,17.7,5.4,4.7,준우세목
강원도,춘천시,남산면,방하리,북부07,8.5,15.0,42.5,24.8,9.8,9.3,우세목
강원도,춘천시,남산면,방하리,북부07,6.7,16.1,27.5,16.0,5.3,6.8,중간목
경상북도,영주시,단산면,좌석리,남부01,4.5,1.9,27.9,26,2.7,3.8,우세목
경상북도,영주시,단산면,좌석리,남부01,13.7,1.4,33.5,26.5,3.6,6.3,우세목
경상북도,영주시,단산면,좌석리,남부01,8.1,6.7,38.6,27.4,7.5,6.7,우세목
경상북도,영주시,단산면,좌석리,남부01,11.8,11.4,21.4,24.7,3.6,2.8,준우세목
경상북도,영주시,단산면,좌석리,남부01,3.6,15.8,36.3,29.8,6.6,5.3,우세목
경상북도,영주시,단산면,좌석리,남부01,3.8,19,19.7,19.6,4.2,2.6,피압목
경상북도,영주시,단산면,좌석리,남부01,6.8,16.3,24.2,29.9,3.7,4.2,우세목
경상북도,영주시,단산면,좌석리,남부01,8.1,14,19.3,19.2,3.1,4.4,피압목
경상북도,영주시,단산면,좌석리,남부01,11.5,13.4,30.4,30.7,3.8,3.3,우세목
경상북도,영주시,단산면,좌석리,남부01,8.8,17.1,32,30.4,4.4,3.2,우세목
경상북도,영주시,단산면,좌석리,남부01,1.9,4.3,21.7,25.2,2.7,5.3,우세목
경상북도,영주시,단산면,좌석리,남부01,15.6,2.6,23.1,24.1,2.9,6.2,우세목
경상북도,영주시,단산면,좌석리,남부01,15.6,0.3,24.7,26.3,3.7,3.3,우세목
경상북도,영주시,단산면,좌석리,남부01,7.9,6.7,30.1,25.5,3.3,4,우세목
경상북도,영주시,단산면,좌석리,남부01,5.6,8.4,30.8,27.8,5.2,4.2,우세목
경상북도,영주시,단산면,좌석리,남부01,16.5,16.7,28.2,26,2.1,4.9,우세목
경상북도,영주시,단산면,좌석리,남부01,14.2,14.1,26.3,27.2,2.5,3.9,우세목
경상북도,영주시,단산면,좌석리,남부01,4,15.3,25.3,26.8,3.5,4,우세목
경상북도,영주시,단산면,좌석리,남부01,0.6,18,31.2,28.4,5.1,5.6,우세목
경상북도,영주시,단산면,좌석리,남부01,3.6,19.5,32.6,28.1,4.4,4.8,우세목
경상북도,영양군,영양읍,무창리,남부02,2.6,3.9,19.5,17.6,3.7,4.4,중간목
경상북도,영양군,영양읍,무창리,남부02,5.8,3.7,14.1,13.2,2,3,피압목
경상북도,영양군,영양읍,무창리,남부02,6.4,7,22.4,22.2,3.4,4.8,우세목
경상북도,영양군,영양읍,무창리,남부02,7.4,6.1,28.8,24.1,4.3,5.5,우세목
경상북도,영양군,영양읍,무창리,남부02,13.4,7.4,24.8,22.9,4.7,6.2,준우세목
경상북도,영양군,영양읍,무창리,남부02,11.4,8.8,26.1,25.2,5.2,6,우세목
경상북도,영양군,영양읍,무창리,남부02,9.1,12.3,29.7,24.5,5.8,7.5,우세목
경상북도,영양군,영양읍,무창리,남부02,2,10.5,31.3,23.1,5.4,6.3,우세목
경상북도,영양군,영양읍,무창리,남부02,5.2,18.9,28.9,24.4,6.8,5.4,우세목
경상북도,영양군,영양읍,무창리,남부02,15,15.3,35.7,25.2,8.7,7.4,우세목
경상북도,영양군,영양읍,무창리,남부02,0.6,2.7,29.9,22.3,5.2,6.3,우세목
경상북도,영양군,영양읍,무창리,남부02,19,3.8,28.3,22.8,5.3,5.8,우세목
경상북도,영양군,영양읍,무창리,남부02,24.4,5.2,25.5,21.4,5.3,4.6,준우세목
경상북도,영양군,영양읍,무창리,남부02,14.4,6.9,29.4,24,7,6.3,우세목
경상북도,영양군,영양읍,무창리,남부02,8.4,13.9,30.3,24.9,6.5,6.4,우세목
경상북도,영양군,영양읍,무창리,남부02,4.8,5.3,34.8,24.4,6,6.3,우세목
경상북도,영양군,영양읍,무창리,남부02,2.4,8.8,32.1,22.7,5.3,4.7,우세목
경상북도,영양군,영양읍,무창리,남부02,2.1,18.4,27.6,24.2,4.2,2.6,준우세목
경상북도,영양군,영양읍,무창리,남부02,16.1,13.7,31,23.4,5.2,8.4,우세목
경상북도,영양군,영양읍,무창리,남부02,21.2,23.7,21.8,20.7,5.5,4.3,중간목
경상북도,영양군,영양읍,무창리,남부02,0.5,0.5,22,20.7,6.2,5.3,준우세목
경상북도,영양군,영양읍,무창리,남부02,11.6,0.5,34.1,26.6,7.2,4.1,우세목
경상북도,영양군,영양읍,무창리,남부02,1,7.5,32.8,27,5.9,6.4,우세목
경상북도,영양군,영양읍,무창리,남부02,4.2,9,32.4,24.5,5.2,5.1,우세목
경상북도,영양군,영양읍,무창리,남부02,24,15.2,24.3,22.5,6,5.7,준우세목
경상북도,영양군,영양읍,무창리,남부02,7.5,17.1,19.8,19.8,3.9,2.9,중간목
경상북도,영양군,영양읍,무창리,남부02,7.9,19.8,35.8,26.8,7,6.7,우세목
경상북도,영양군,영양읍,무창리,남부02,3.5,15.3,32.9,25.2,5.4,5.7,우세목
경상북도,영양군,영양읍,무창리,남부02,11.5,29.6,36.6,25.8,6.1,5.8,우세목
경상북도,영양군,영양읍,무창리,남부02,16.1,25,28.7,22.1,6.8,5.6,우세목
경상북도,영양군,영양읍,무창리,남부02,29.4,27.4,25.9,22.9,3.6,3.3,준우세목
경상북도,영양군,석보면,홍계리,남부03,0.3,0.5,18,18.2,3.1,3.2,준우세목
경상북도,영양군,석보면,홍계리,남부03,6.4,4.5,19.4,18.9,3.2,2.3,우세목
경상북도,영양군,석보면,홍계리,남부03,8.7,2,16,16,1.1,1.4,중간목
경상북도,영양군,석보면,홍계리,남부03,19.4,1,27.1,17.8,5.3,6.4,우세목
경상북도,영양군,석보면,홍계리,남부03,15.5,10.5,25.1,20,4.6,6,우세목
경상북도,영양군,석보면,홍계리,남부03,6.4,10.7,30.3,21.1,4.8,8.8,우세목
경상북도,영양군,석보면,홍계리,남부03,12.5,12.5,13,13.5,1.4,1.2,피압목
경상북도,영양군,석보면,홍계리,남부03,15.5,15,21.4,18,3.6,3.7,준우세목
경상북도,영양군,석보면,홍계리,남부03,19.6,12.6,14,15.3,2.4,3.8,중간목
경상북도,영양군,석보면,홍계리,남부03,16.8,16.9,22.8,19.4,2.5,5.2,우세목
경상북도,영양군,석보면,홍계리,남부03,21.3,6.7,18.7,13.9,6.1,3.8,중간목
경상북도,영양군,석보면,홍계리,남부03,13.3,7,30.3,22.4,4.3,5.8,우세목
경상북도,영양군,석보면,홍계리,남부03,8.4,7.1,28.5,24,3.5,5.3,우세목
경상북도,영양군,석보면,홍계리,남부03,2,10.4,22.9,21.5,4.4,3.1,준우세목
경상북도,영양군,석보면,홍계리,남부03,2,15.1,28.5,22.5,5,4.9,우세목
경상북도,영양군,석보면,홍계리,남부03,10.8,19,38,25.4,5.6,6.9,우세목
경상북도,영양군,석보면,홍계리,남부03,24.5,12.6,33,21,4.4,5.8,우세목
경상북도,영양군,석보면,홍계리,남부03,24.7,17.7,13.6,13.4,4,4.1,피압목
경상북도,영양군,석보면,홍계리,남부03,21.5,23.5,17.1,18,4.5,7.1,중간목
경상북도,영양군,석보면,홍계리,남부03,23,24.3,25.6,22.8,3.5,6,우세목
경상북도,영양군,석보면,홍계리,남부03,24.5,24.5,20.8,17.1,5.1,4.7,중간목
경상북도,영양군,석보면,홍계리,남부03,3.7,2.9,22.9,22.8,3.8,3.7,우세목
경상북도,영양군,석보면,홍계리,남부03,4.8,6.3,30.5,22.6,4.4,4.6,우세목
경상북도,영양군,석보면,홍계리,남부03,8.8,1.2,32.7,23.5,6.3,7.3,우세목
경상북도,영양군,석보면,홍계리,남부03,11.3,8.1,17.5,19.3,4.4,4.6,준우세목
경상북도,영양군,석보면,홍계리,남부03,23.7,5.7,23.5,19.3,6,6.3,우세목
경상북도,영양군,석보면,홍계리,남부03,21.8,9.3,25.7,20.1,5,5.2,우세목
경상북도,영양군,석보면,홍계리,남부03,16.6,14.2,24.1,20,3.8,7.6,우세목
경상북도,영양군,석보면,홍계리,남부03,21.7,20.4,27.3,17.8,4.4,5.6,준우세목
경상북도,영양군,석보면,홍계리,남부03,10.5,20.2,30.7,24.3,5.1,8.3,우세목
경상북도,영양군,석보면,홍계리,남부03,5.4,21.5,34.8,25.9,5.6,6.4,우세목
경상북도,영양군,석보면,홍계리,남부03,29.8,27.2,29.1,22,8.1,6.8,우세목
경상북도,영양군,일월면,가곡리,남부04,5.8,1.9,15.5,15,3.4,3.7,우세목
경상북도,영양군,일월면,가곡리,남부04,14.5,1.8,15.4,14.8,4.5,3.4,준우세목
경상북도,영양군,일월면,가곡리,남부04,13.7,4.5,8,11,1.6,1,피압목
경상북도,영양군,일월면,가곡리,남부04,9.9,3.8,13.4,15.8,2.3,2.4,준우세목
경상북도,영양군,일월면,가곡리,남부04,1.4,2.9,23.1,18.5,5.1,4,우세목
경상북도,영양군,일월면,가곡리,남부04,1.4,4.7,16.8,18.2,4,2.7,준우세목
경상북도,영양군,일월면,가곡리,남부04,10,6.7,16.9,18.4,3.9,3.5,우세목
경상북도,영양군,일월면,가곡리,남부04,19.5,9.7,13.1,14.8,4,3,준우세목
경상북도,영양군,일월면,가곡리,남부04,10.9,9.7,11.1,15.1,3.9,2.3,피압목
경상북도,영양군,일월면,가곡리,남부04,10.1,11.7,19.8,19.3,4.4,6.9,우세목
경상북도,영양군,일월면,가곡리,남부04,15.2,16.2,9.4,11.9,1.8,2.1,피압목
경상북도,영양군,일월면,가곡리,남부04,16.7,15.9,31.7,22,7.4,7.4,우세목
경상북도,영양군,일월면,오리리,남부05,0.2,0.2,23.1,17.5,5.1,5.6,우세목
경상북도,영양군,일월면,오리리,남부05,3,0.4,15.2,17.7,2.8,3.1,중간목
경상북도,영양군,일월면,오리리,남부05,5.7,2.4,20.4,17,3.5,3.2,우세목
경상북도,영양군,일월면,오리리,남부05,14.4,4.9,16.1,17,4.2,2.6,준우세목
경상북도,영양군,일월면,오리리,남부05,9.7,3.5,25.1,20.2,5,6,우세목
경상북도,영양군,일월면,오리리,남부05,3.8,8.5,28.1,23.8,7,6.6,우세목
경상북도,영양군,일월면,오리리,남부05,12.6,9,19.9,18.6,6,4,우세목
경상북도,영양군,일월면,오리리,남부05,12.6,12.7,30.3,17.9,7.2,6.9,우세목
경상북도,영양군,일월면,오리리,남부05,7.8,15,26.2,23.8,6.2,6.2,우세목
경상북도,영양군,일월면,오리리,남부05,3.5,18.5,23.9,16.6,6.2,4.7,우세목
경상북도,울진군,서면,소광리,남부06,4.3,2.6,39.5,16.6,5.2,7.1,우세목
경상북도,울진군,서면,소광리,남부06,9.1,1.3,30.5,11.5,4.8,7.7,우세목
경상북도,울진군,서면,소광리,남부06,12.7,5,25.6,11,2.5,3.4,우세목
경상북도,울진군,서면,소광리,남부06,16,0.5,38.3,13,4.2,5.3,우세목
경상북도,울진군,서면,소광리,남부06,19.5,1,36.4,14.8,4.2,3.2,우세목
경상북도,울진군,서면,소광리,남부06,18.7,12.8,28,7.8,4.5,4.1,준우세목
경상북도,울진군,서면,소광리,남부06,8.4,7.3,35.1,18.3,4.7,6,준우세목
경상북도,울진군,서면,소광리,남부06,4.4,7.9,33.5,16,5.5,4.3,우세목
경상북도,울진군,서면,소광리,남부06,15.1,18.1,27,11.1,4.7,6.3,준우세목
경상북도,울진군,서면,소광리,남부06,17.4,18.1,34.4,20.6,4.8,5.4,준우세목
경상북도,울진군,서면,소광리,남부06,9,15.8,30.1,17.8,5.3,5.1,우세목
경상북도,울진군,서면,소광리,남부06,9.7,0.5,48.3,18.4,6.2,8.7,우세목
경상북도,울진군,서면,소광리,남부06,14.8,1.3,40.3,19.8,4,8,우세목
경상북도,울진군,서면,소광리,남부06,19.2,0.7,51,19.4,7.2,7,우세목
경상북도,울진군,서면,소광리,남부06,2.9,5.7,27,8,3.9,5.6,준우세목
경상북도,울진군,서면,소광리,남부06,10.1,6.6,37.2,18.9,3.6,5.7,우세목
경상북도,울진군,서면,소광리,남부06,15.1,9,30.6,14.3,4,4.7,우세목
경상북도,울진군,서면,소광리,남부06,12.8,9,21.9,21.3,4.4,4.5,중간목
경상북도,울진군,서면,소광리,남부06,2,13.5,31.8,18.2,5.5,5.9,우세목
경상북도,울진군,서면,소광리,남부06,15.1,13,29,14.8,5.5,5.3,우세목
경상북도,울진군,서면,소광리,남부06,11.7,17.4,33.7,15.3,4.5,6.2,우세목
경상북도,울진군,서면,소광리,남부06,7.5,1.3,30.1,20.4,4.6,7.2,우세목
경상북도,울진군,서면,소광리,남부06,11.8,1.4,22.8,21.9,4.1,6,우세목
경상북도,울진군,서면,소광리,남부06,20.1,4.3,41.7,21.9,7,3.6,우세목
경상북도,울진군,서면,소광리,남부06,9.3,7,27.5,15.8,5.1,4.8,우세목
경상북도,울진군,서면,소광리,남부06,3.4,8.7,47.1,19.6,8.3,2.9,우세목
경상북도,울진군,서면,소광리,남부06,9.7,15.1,36.9,21.7,5.7,3.8,우세목
경상북도,울진군,서면,소광리,남부06,3.3,20.1,37.9,20,4.3,4.2,우세목
경상북도,울진군,서면,소광리,남부06,9.5,21.6,31.8,20.1,2.9,4.9,준우세목
경상북도,울진군,서면,소광리,남부06,15,20.7,44.3,22.8,5.6,4.4,우세목
경상북도,울진군,서면,소광리,남부06,7,29.5,53.2,16.1,5,6.5,우세목
경상북도,울진군,서면,광회리,남부07,1.6,0.8,31.1,9,4.7,7.4,우세목
경상북도,울진군,서면,광회리,남부07,4.5,0.7,33.9,9.2,4.7,6.7,우세목
경상북도,울진군,서면,광회리,남부07,11.5,0.6,26.7,6.3,3.8,4.7,우세목
경상북도,울진군,서면,광회리,남부07,14.7,1.9,24.4,8.9,3.2,2,우세목
경상북도,울진군,서면,광회리,남부07,11.1,5.3,27.8,10.4,4.4,4.6,우세목
경상북도,울진군,서면,광회리,남부07,6.1,6.4,27.3,7.1,3.4,2.1,우세목
경상북도,울진군,서면,광회리,남부07,14.8,11.1,29.1,13.5,3.7,2.3,준우세목
경상북도,울진군,서면,광회리,남부07,14.8,7.4,22.4,13.2,3.1,3,준우세목
경상북도,울진군,서면,광회리,남부07,14.8,16.8,28.7,10,2.2,3,중간목
경상북도,울진군,서면,광회리,남부07,4.9,15.8,20.4,12,3.9,5.5,중간목
경상북도,울진군,서면,광회리,남부07,2.3,17.8,29.1,10.3,3.9,5.2,중간목
경상북도,울진군,서면,광회리,남부07,5.9,19.7,19.3,6.4,2.4,3.1,중간목
경상북도,영주시,단산면,좌석리,남부08,8,7.3,26.8,19.5,3.5,3.7,우세목
경상북도,영주시,단산면,좌석리,남부08,2.5,4.5,22.4,14.2,5.4,4.2,준우세목
경상북도,영주시,단산면,좌석리,남부08,13.3,11.2,25.1,17.3,5.5,5.3,우세목
경상북도,영주시,단산면,좌석리,남부08,13.4,13.6,17.4,9,2.1,4,준우세목
경상북도,영주시,단산면,좌석리,남부08,16.2,13,30.9,11.6,5.8,6.4,준우세목
경상북도,영주시,단산면,좌석리,남부08,19.6,17.8,22.7,6.2,3.3,4.1,준우세목
경상북도,영주시,단산면,좌석리,남부08,12,14.2,25.2,11,2.8,6,우세목
경상북도,영주시,단산면,좌석리,남부08,0.8,17.8,17.5,12.1,2.1,2.9,준우세목
경상북도,영주시,단산면,좌석리,남부08,2.3,18.8,31.5,11.3,4,4.7,우세목
경상북도,영주시,단산면,좌석리,남부08,13.5,19.4,25.1,15,4.2,3.7,준우세목
경상북도,영주시,순흥면,배점리,남부09,0.2,0.2,24.4,8.4,3.7,2.9,준우세목
경상북도,영주시,순흥면,배점리,남부09,11.3,0.4,34.7,15,4.2,4.6,우세목
경상북도,영주시,순흥면,배점리,남부09,18.7,4.8,20.4,16.9,2.9,2.8,중간목
경상북도,영주시,순흥면,배점리,남부09,9.4,9.3,36.7,15.2,6.4,8.4,우세목
경상북도,영주시,순흥면,배점리,남부09,19.5,12.5,12.9,5.9,2.5,2.2,피압목
경상북도,영주시,순흥면,배점리,남부09,17.9,12.4,26.7,16.6,5.5,3.7,우세목
경상북도,영주시,순흥면,배점리,남부09,3.2,16.9,16.8,17.3,4.7,3.4,피압목
경상북도,영주시,순흥면,배점리,남부09,3.6,18.7,38.6,7.4,7,6.7,준우세목
경상북도,영주시,순흥면,배점리,남부09,5.6,17.8,41.3,15.4,7.4,7.6,우세목
경상북도,영주시,순흥면,배점리,남부09,9.5,17.8,31.6,14,5.2,8.1,준우세목
경상북도,영주시,순흥면,배점리,남부09,10.9,17.3,28.9,9.5,6,5.2,준우세목
경상북도,영주시,순흥면,배점리,남부09,16.6,19.8,31.4,13.4,5.1,6.6,준우세목
경상북도,영주시,순흥면,배점리,남부09,17.9,17.3,25.4,16.3,4.1,4.6,중간목
경상북도,영주시,풍기읍,삼가리,남부10,0.2,0.2,29.3,15.8,3.9,5.4,우세목
경상북도,영주시,풍기읍,삼가리,남부10,7.2,3,35.1,16.3,4.6,4.9,우세목
경상북도,영주시,풍기읍,삼가리,남부10,10,0.4,27.5,16.5,2.4,4.9,우세목
경상북도,영주시,풍기읍,삼가리,남부10,12.3,0.3,21.9,17.1,2.8,2.9,중간목
경상북도,영주시,풍기읍,삼가리,남부10,17.8,0.3,34.4,12.1,5.9,6.1,우세목
경상북도,영주시,풍기읍,삼가리,남부10,14.4,7.5,32.4,9.5,3.3,7.1,우세목
경상북도,영주시,풍기읍,삼가리,남부10,10,8.2,35.4,17.6,5.8,7.3,우세목
경상북도,영주시,풍기읍,삼가리,남부10,3.2,5.8,40.8,19.3,4.7,5,우세목
경상북도,영주시,풍기읍,삼가리,남부10,0.6,4.4,20.9,12.7,5,6.9,준우세목
경상북도,영주시,풍기읍,삼가리,남부10,14.2,13.5,42.3,16.8,5.5,6.9,우세목
경상북도,영주시,풍기읍,수철리,남부11,5.5,1.5,33,12.7,6.4,5.9,우세목
경상북도,영주시,풍기읍,수철리,남부11,11.8,0.7,20.1,13.1,3.8,4.6,준우세목
경상북도,영주시,풍기읍,수철리,남부11,14.5,4.1,10.9,6.1,2.1,2.2,준우세목
경상북도,영주시,풍기읍,수철리,남부11,5.6,6.9,16.9,9.4,3.5,3.3,준우세목
경상북도,영주시,풍기읍,수철리,남부11,5.4,5.3,20.5,17.2,2.5,2.9,준우세목
경상북도,영주시,풍기읍,수철리,남부11,0.3,4.6,25.3,18.3,4.6,4.3,준우세목
경상북도,영주시,풍기읍,수철리,남부11,5.4,8.5,28.6,9.5,4.3,6,우세목
경상북도,영주시,풍기읍,수철리,남부11,14.6,12.5,9.5,12.2,1.7,2,피압목
경상북도,영주시,풍기읍,수철리,남부11,9.7,14.3,13.6,14.3,2.7,2.8,피압목
경상북도,영주시,풍기읍,수철리,남부11,7.7,13.8,28.4,10.8,5.8,5.2,우세목
경상북도,봉화군,소천면,남회룡리,남부12,0.7,0.4,12.3,15.8,2.9,3.4,피압목
경상북도,봉화군,소천면,남회룡리,남부12,4.5,2.1,13.9,21.3,3.3,2.8,중간목
경상북도,봉화군,소천면,남회룡리,남부12,7.1,1.1,16.2,17.2,4.5,3,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,11.2,2.5,14,14.7,3.3,3.5,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,12.9,2,20.5,14.4,3.5,3.4,우세목
경상북도,봉화군,소천면,남회룡리,남부12,19.5,2.3,20.8,13.3,6.1,5.4,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,2.2,8,22.2,15.5,4.5,4.8,우세목
경상북도,봉화군,소천면,남회룡리,남부12,10.9,6.6,15,15.4,2.8,3,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,10,9.9,13.8,19.2,2,2.1,중간목
경상북도,봉화군,소천면,남회룡리,남부12,3.9,14.6,19.6,17.8,3.3,4.6,우세목
경상북도,봉화군,소천면,남회룡리,남부12,7.5,12.8,16.5,20.1,4.3,3.2,우세목
경상북도,봉화군,소천면,남회룡리,남부12,15.4,14,15.8,22.3,2.1,2.6,중간목
경상북도,봉화군,소천면,남회룡리,남부12,19,14,21.6,18.7,4.7,4.5,우세목
경상북도,봉화군,소천면,남회룡리,남부12,16,19,9.4,20.9,2.4,2.1,피압목
경상북도,봉화군,소천면,남회룡리,남부12,7,18.1,17.3,19.2,3.6,2.9,우세목
경상북도,봉화군,소천면,남회룡리,남부12,6.8,16.3,11.5,19.7,3.3,2.2,피압목
경상북도,봉화군,소천면,남회룡리,남부12,0.7,19.1,16.4,15,3.9,4.5,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,5.6,5.9,17.2,12.1,7.4,4,우세목
경상북도,봉화군,소천면,남회룡리,남부12,12.1,2,20.9,14.6,7.1,5.8,우세목
